solver,bench,solution,runtime,confl,props,vprops,vivsucc
sticky_lpcm5,quadratic_tight_error.c.cnf,20,249.75,1073649,1543192736,0.325143691578393,0.550094711683091
sticky_lpcm5,queen8-8-9.cnf,10,11.31,713573,11592316,0.080134116426778,0.17963002452287
sticky_lpcm5,ramsey-30-4.cnf,10,33.12,1570721,176015231,0.001960904167435,5.80063226891731E-05
sticky_lpcm5,ramsey-32-4.cnf,10,130.8,6399317,582610097,0.003155398455101,0.000119908651409
sticky_lpcm5,rpoc_xits_08_UNSAT.cnf,20,3243.24,19014805,2010631067,0.072328239320894,0.358465769041976
sticky_lpcm5,safe009_pso.oepc_true-unreach-call.i-cbmc-u2.cnf,20,12.09,7945,7725373,0,0
sticky_lpcm5,safe027_pso.opt_true-unreach-call.i-cbmc-u2.cnf,20,24.87,31036,37007780,0,0
sticky_lpcm5,safe028_tso.oepc_true-unreach-call.i-cbmc-u2.cnf,20,16.05,17644,18332338,0,0
sticky_lpcm5,safe029_power.opt_false-unreach-call.i-cbmc-u2.cnf,10,74.1,306510,398919798,0.124999113230274,0.459288032254892
sticky_lpcm5,sat_prob_23.cnf,20,1361.7,11560476,2771493781,0.144804798679792,0.510841691145388
sticky_lpcm5,sat_prob_3.cnf,20,831.96,5653397,1499732205,0.088879875724213,0.493919622542802
sticky_lpcm5,sat_prob_83.cnf,20,720.66,14398000,276461009,0.080254611962297,0.20393175756461
sticky_lpcm5,satcoin-genesis-SAT-10.cnf,10,22.5,375,4417599,0,0
sticky_lpcm5,satcoin-genesis-SAT-1024.cnf,10,42,4061,107402393,0,0
sticky_lpcm5,satcoin-genesis-SAT-128.cnf,10,28.47,1806,32868875,0,0
sticky_lpcm5,satcoin-genesis-SAT-16.cnf,10,25.29,699,10942439,0,0
sticky_lpcm5,satcoin-genesis-SAT-2048.cnf,10,69.96,10518,254829354,0,0
sticky_lpcm5,satcoin-genesis-SAT-256.cnf,10,34.14,2951,63296462,0,0
sticky_lpcm5,satcoin-genesis-SAT-3.cnf,10,25.53,206,4043692,0,0
sticky_lpcm5,satcoin-genesis-SAT-32.cnf,10,24,632,10662614,0,0
sticky_lpcm5,satcoin-genesis-SAT-4.cnf,10,22.14,248,4463340,0,0
sticky_lpcm5,satcoin-genesis-SAT-4096.cnf,10,117.69,19990,521653614,0,0
sticky_lpcm5,satcoin-genesis-SAT-5.cnf,10,22.2,322,4310924,0,0
sticky_lpcm5,satcoin-genesis-SAT-512.cnf,10,43.74,4406,116230032,0,0
sticky_lpcm5,satcoin-genesis-SAT-64.cnf,10,22.56,601,4352039,0,0
sticky_lpcm5,satcoin-genesis-SAT-7.cnf,10,22.26,351,4246448,0,0
sticky_lpcm5,satcoin-genesis-SAT-8.cnf,10,23.79,454,7596573,0,0
sticky_lpcm5,satcoin-genesis-SAT-8192.cnf,10,292.83,56591,1483907214,9.5007287969152E-05,0.340548340548341
sticky_lpcm5,satcoin-genesis-SAT-9.cnf,10,22.23,421,4528423,0,0
sticky_lpcm5,schup-l2s-bc56s-1-k391.cnf,20,896.61,1072377,5746931091,0.312880729997951,0.453465202530725
sticky_lpcm5,sdiv15prop.cnf,20,492.87,4151487,928041912,0.076751520679165,0.459669754758711
sticky_lpcm5,sdiv16prop.cnf,20,1233.99,7814611,1846801361,0.054526634063922,0.485971704197294
sticky_lpcm5,sdiv17prop.cnf,20,3365.79,16450719,4255857304,0.056166510511368,0.49822286500082
sticky_lpcm5,servers_slapd_a_vc149923.cnf,10,391.26,4122981,1739294635,0.026725259231309,0.075965267949356
sticky_lpcm5,si2-b03m-m400-03.cnf,10,736.53,31812,2447926,0,0
sticky_lpcm5,si2-b03m-m800-03.cnf,10,1594.47,33506,7643240,0,0
sticky_lpcm5,si2-b06m-m1000-03.cnf,10,1618.41,15573,2754985,0,0
sticky_lpcm5,si2-m4Dr2-m256-08.cnf,10,12027,25950,1245038,0,0
sticky_lpcm5,si2-r001-m200-00.cnf,10,14703,75716,2086860,0.002550242948736,0.459324155193993
sticky_lpcm5,si2-r001-m200-09.cnf,10,10171.02,192477,3027731,0.048449482467234,0.525953833273532
sticky_lpcm5,sin2.c.2.smt2-cvc4.cnf,10,35.88,32631,67403817,0,0
sticky_lpcm5,slp-synthesis-aes-top21.cnf,20,7995.78,27775198,12589230528,0.144818631523593,0.449379715437135
sticky_lpcm5,slp-synthesis-aes-top26.cnf,10,11772,40840455,35115667650,0.045127268625348,0.448153140747827
sticky_lpcm5,smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,20,10141.35,28755948,56569679103,0.02688250921896,0.418540166398658
sticky_lpcm5,sncf_model_ixl_bmc_depth_07.cnf,20,6176.58,2291588,44376257953,0.306000448243789,0.377794007872789
sticky_lpcm5,sncf_model_ixl_bmc_depth_08.cnf,20,11055,3995861,77158644949,0.375668703010001,0.364842723820444
sticky_lpcm5,snw_13_8_CCSEncnopre.cnf,20,847.89,1883015,3711119487,0.080974956223499,0.284852990401756
sticky_lpcm5,snw_13_8_CCSpreOptEncpre.cnf,20,132.54,100288,477611839,0.125274702413731,0.138276053215078
sticky_lpcm5,snw_13_8_CCSpreOptnopre.cnf,20,123.15,179532,390464897,0.107685070599317,0.263377965703547
sticky_lpcm5,snw_13_8_CCSpreOptpre.cnf,20,85.08,179688,330666200,0.105368141648587,0.271771843500693
sticky_lpcm5,snw_13_8_pre.cnf,20,2059.35,3099049,8025024323,0.069149981814952,0.360763255083415
sticky_lpcm5,snw_13_9_CCSEncpre.cnf,10,22.92,25824,49195228,0,0
sticky_lpcm5,snw_13_9_CCSpre.cnf,10,25.14,13530,17217290,0,0
sticky_lpcm5,snw_13_9_Encpre.cnf,10,18.27,13733,22765007,0,0
sticky_lpcm5,snw_13_9_pre.cnf,10,48.33,17843,38322771,0,0
sticky_lpcm5,snw_13_9_preOpt_pre.cnf,10,28.95,2434,3518577,0,0
sticky_lpcm5,snw_13_9_preOptEncpre.cnf,10,13.98,4321,5651051,0,0
sticky_lpcm5,snw_16_8_nopre.cnf,20,4276.47,1846550,12758477467,0.081067216968108,0.358728785999921
sticky_lpcm5,snw_16_8_pre.cnf,20,3477.87,1781409,12340344511,0.081489078210387,0.368302712716489
sticky_lpcm5,snw_16_8_preOpt_pre.cnf,20,506.1,211350,1429325642,0.099430941993833,0.322968952281451
sticky_lpcm5,snw_16_9_CCSpre.cnf,10,11268,6595201,42963358980,0.03358204850025,0.253461436270538
sticky_lpcm5,snw_16_9_CCSpreOptpre.cnf,10,332.37,184505,1022214393,0.069788813861869,0.210193099081988
sticky_lpcm5,snw_16_9_preOpt_pre.cnf,10,249.63,27855,200011516,0,0
sticky_lpcm5,snw_16_9_preOptEncpre.cnf,10,323.13,178038,1376149730,0.044019025458807,0.146674349094314
sticky_lpcm5,sokoban-p01.sas.ex.17.cnf,20,176.85,27227,20702803,0,0
sticky_lpcm5,sokoban-p04.sas.ex.13.cnf,20,135.24,10335,7999828,0,0
sticky_lpcm5,sokoban-p09.sas.cr.25.cnf,20,3.96,1255,2708004,0,0
sticky_lpcm5,sokoban-p10.sas.cr.35.cnf,20,11.88,11142,23578786,0,0
sticky_lpcm5,sokoban-p16.sas.cr.37.cnf,20,5501.91,4927718,37738714032,0.377442186236708,0.587324959374247
sticky_lpcm5,sokoban-p16.sas.cr.39.cnf,20,12366,9881621,74521518220,0.372677893276555,0.585040943899558
sticky_lpcm5,sokoban-p16.sas.ex.15.cnf,20,4570.92,907401,2166585223,0.217564586888166,0.647611838619332
sticky_lpcm5,sokoban-p16.sas.ex.17.cnf,20,8536.56,3043394,78997815187,0.23799826869255,0.690109907491068
sticky_lpcm5,sokoban-p17.sas.ex.11.cnf,20,101.64,107,333034,0,0
sticky_lpcm5,sokoban-p18.sas.cr.29.cnf,20,6.81,2359,5362183,0,0
sticky_lpcm5,sokoban-p19.sas.cr.23.cnf,20,5.76,1066,2374210,0,0
sticky_lpcm5,sokoban-p20.sas.cr.21.cnf,20,334.47,345275,2910452303,0.435295146975649,0.452536494878619
sticky_lpcm5,sokoban-p20.sas.cr.23.cnf,20,1076.19,1049738,8371688786,0.436654744752715,0.545987140672689
sticky_lpcm5,sokoban-p20.sas.cr.25.cnf,20,1424.52,1378150,11440968230,0.422953388535019,0.558662151597072
sticky_lpcm5,sokoban-p20.sas.cr.27.cnf,20,3327.42,2885211,23887713650,0.425227719648255,0.567834240272107
sticky_lpcm5,sokoban-p20.sas.cr.29.cnf,20,8304.51,6409514,51336552197,0.408592232187844,0.579750040783654
sticky_lpcm5,sokoban-p20.sas.ex.11.cnf,20,3292.62,617283,1375431815,0.200504753483545,0.64851943362886
sticky_lpcm5,sokoban-p20.sas.ex.15.cnf,20,14178,9352500,22801049927,0.216728359826463,0.700569582180362
sticky_lpcm5,sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,10,3782.34,3572597,22444166790,0.243369510889292,0.543660452934833
sticky_lpcm5,sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf,10,3450.69,3434079,23176094801,0.238388635075898,0.558612841764729
sticky_lpcm5,sqrt_Householder_pseudoconstant_true-unreach-call.c.cnf,20,10263.96,10119930,79136655824,0.452471602131318,0.494612673648163
sticky_lpcm5,sqrt_ineq_2.c.cnf,10,62.31,368098,354494938,0.223538881675089,0.487755248851573
sticky_lpcm5,sqrt_ineq_3.c.cnf,10,42.99,175375,217431829,0.176688676063154,0.442047377326565
sticky_lpcm5,square.2.0.i.smt2-cvc4.cnf,20,9.45,19912,28820923,0,0
sticky_lpcm5,sted1_0x0-330.cnf,10,521.43,2436197,1161000001,0.069681052480895,0.328839556130848
sticky_lpcm5,sted1_0x24204-330.cnf,10,533.97,2369786,1163227448,0.069423528596103,0.437500924214418
sticky_lpcm5,sted5_0x0-40.cnf,10,22.14,276714,53971254,0.118277259223957,0.145893975478522
sticky_lpcm5,sted5_0x0-50.cnf,10,402.24,3551193,649694876,0.038570382691459,0.271217737506864
sticky_lpcm5,sted5_0x24204-50.cnf,10,57.09,731535,138628234,0.047875853341679,0.21516842186348
sticky_lpcm5,Sz1024_34824.smt2-stp212.cnf,10,8997.57,50518530,11674682080,0.051628698055305,0.500932674413766
sticky_lpcm5,Sz512_15127_3.smt2-cvc4.cnf,20,144.18,1888469,359562560,0.102583361293234,0.378956592783913
sticky_lpcm5,Sz512_15128_0.smt2-stp212.cnf,10,519.72,5352640,854812741,0.07106123959844,0.411498079447541
sticky_lpcm5,Sz512_15128_1.smt2-cvc4.cnf,10,3046.08,18431404,3819404009,0.051356180843345,0.469956008220603
sticky_lpcm5,T103.2.0.cnf,20,2400.21,641555,25786385810,0.119908703250725,0.219413723164058
sticky_lpcm5,T105.2.0.cnf,20,2248.98,600597,24176589208,0.101198750905294,0.225503303860049
sticky_lpcm5,T107.2.0.cnf,20,2571.96,642791,27648810825,0.106931627537728,0.224741177359631
sticky_lpcm5,T116.2.0.cnf,20,1067.85,367454,10470768336,0.124925631531993,0.238514822200384
sticky_lpcm5,T117.2.0.cnf,20,1072.08,385583,10378514420,0.11648746420492,0.253183928889634
sticky_lpcm5,T122.2.0.cnf,20,1981.77,608349,21111145979,0.131410596173207,0.209008155252942
sticky_lpcm5,T125.2.0.cnf,20,1505.76,477712,15620145773,0.101581260767918,0.260443200809686
sticky_lpcm5,T129.2.0.cnf,20,2130.39,613576,22612789916,0.120912706223189,0.197949518325171
sticky_lpcm5,T56.2.0.cnf,20,1333.38,413027,13690888280,0.096450606636606,0.24541232414914
sticky_lpcm5,T62.2.0.cnf,20,2310.51,605575,24784688877,0.105666034986234,0.238587699316629
sticky_lpcm5,T77.2.0.cnf,20,1520.64,501789,15753035809,0.115321648984135,0.213831595141411
sticky_lpcm5,T82.2.0.cnf,20,1678.68,505972,17551645235,0.094933853361924,0.242231688019798
sticky_lpcm5,T84.2.0.cnf,20,1585.62,515056,16440830293,0.114678929616028,0.223236224439091
sticky_lpcm5,T86.2.0.cnf,20,2154.84,565752,23082187588,0.112331494972685,0.22784805918045
sticky_lpcm5,T87.2.0.cnf,20,2277.63,619250,24578588821,0.115369393973394,0.215822436518959
sticky_lpcm5,T90.2.0.cnf,20,2033.64,577606,21634492149,0.107928719607496,0.229781996026691
sticky_lpcm5,T92.2.0.cnf,20,1540.17,511470,15913864601,0.113501560072749,0.227573118999777
sticky_lpcm5,T93.2.0.cnf,20,2210.61,625799,23775102486,0.11604337199491,0.220677483632223
sticky_lpcm5,T96.2.0.cnf,20,1762.14,537824,18623948067,0.109012033522441,0.24870022420053
sticky_lpcm5,T98.2.0.cnf,20,1832.07,553537,19370778126,0.108135956458479,0.223276364778181
sticky_lpcm5,terminator_03_true-unreach-call_true-termination.i.cnf,20,1161.12,2671224,4831773802,0.238884749845332,0.2705749214877
sticky_lpcm5,test_v3_r3_vr10_c1_s24300.smt2-stp212.cnf,10,6.39,29786,11686929,0,0
sticky_lpcm5,test_v3_r8_vr5_c1_s8257.smt2-stp212.cnf,20,29.01,117433,96116946,0.08984477097306,0.250097871873972
sticky_lpcm5,test_v5_r5_vr1_c1_s15604.smt2-stp212.cnf,10,41.88,224570,189457608,0.07867536784271,0.241974640212379
sticky_lpcm5,test_v7_r12_vr1_c1_s22787.smt2-cvc4.cnf,20,1013.46,1878534,6833863466,0.110651512246645,0.374285539627716
sticky_lpcm5,test_v7_r17_vr1_c1_s30331.smt2-stp212.cnf,20,571.08,1334886,3057487078,0.096244325975202,0.343431015570249
sticky_lpcm5,test_v7_r7_vr10_c1_s32506.smt2-cvc4.cnf,10,298.68,1058229,2038648194,0.086250181133509,0.287959838151106
sticky_lpcm5,TimetableCNFEncoding_20_UNKNOWN.cnf,10,810.51,1163896,7486940130,0.001034401085828,0.172830760942223
sticky_lpcm5,total-10-13-u.cnf,20,637.86,1888075,3273859201,0.197900767632921,0.329743539149354
sticky_lpcm5,traffic_3_uc_sat.cnf,10,199.05,183639,826734620,0.277367615257239,0.305763885979246
sticky_lpcm5,transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,10,499.26,402614,7726805330,0.103107769766991,0.5127218990963
sticky_lpcm5,transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,10,367.83,691574,5961584556,0.198575447329443,0.419091273370537
sticky_lpcm5,transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,10,866.73,1136541,9593286831,0.092924033097745,0.581670679367738
sticky_lpcm5,UCG-20-5p1.cnf,10,232.17,231501,1727385983,0.167740590031174,0.543252728605037
sticky_lpcm5,udiv35prop.cnf,20,377.7,3556691,1209266159,0.283434214584682,0.408380447893076
sticky_lpcm5,udiv40prop.cnf,20,1858.92,11847776,4755096768,0.26407731414647,0.4513850873437
sticky_lpcm5,udiv45prop.cnf,20,6048.15,28924818,13348819095,0.270935882811887,0.484761814574039
sticky_lpcm5,udiv46prop.cnf,20,7910.67,37409586,17369370876,0.24719509633666,0.482839169397883
sticky_lpcm5,udiv47prop.cnf,20,9345.03,39943525,18827162240,0.267305259913668,0.498779502675225
sticky_lpcm5,udiv48prop.cnf,20,13047,52009760,25434325371,0.252912596468333,0.503710563211865
sticky_lpcm5,uniqinv20prop.cnf,20,24,651607,98619025,0.034021407127073,0.431481352630114
sticky_lpcm5,uniqinv25prop.cnf,20,40.71,978900,162088906,0.040485534525108,0.411858864196561
sticky_lpcm5,uniqinv30prop.cnf,20,69.78,1428891,269376159,0.040497637357729,0.398524570657994
sticky_lpcm5,uniqinv40prop.cnf,20,246.9,4023410,761772801,0.046093928470413,0.384470300128485
sticky_lpcm5,uniqinv45prop.cnf,20,337.38,5067891,1096838681,0.045013708811752,0.365374394891338
sticky_lpcm5,uniqinv46prop.cnf,20,285.12,4243774,966832305,0.043694699464971,0.369676124172353
sticky_lpcm5,uniqinv47prop.cnf,20,399.12,5444824,1160706558,0.047499585162161,0.383629279261815
sticky_lpcm5,UR-15-10p0.cnf,20,345.06,290351,2811903194,0.213525462142919,0.491592726476065
sticky_lpcm5,UTI-20-10p1.cnf,10,922.08,1137433,6536001097,0.359162105110032,0.506949330867226
sticky_lpcm5,UTI-20-5p1.cnf,10,589.5,923940,4080890021,0.348174975480428,0.493432037413647
sticky_lpcm5,uum8.smt2-stp212.cnf,20,6.24,166594,16784578,0.011712001338372,0.176568112738325
sticky_lpcm5,valves-gates-1-k617-unsat.cnf,20,2450.01,2241169,16508637583,0.277843181664084,0.467075528875292
sticky_lpcm5,velev-vliw-uns-2.0-uq5.cnf,20,1099.83,4926040,12129493974,0.399159607018904,0.526503945756153
syrup,10pipe_k.cnf,20,1114.46,21862537,21165788690,0,0
syrup,14pipe_q0_k.cnf,20,3258.15,52509674,165320324835,0,0
syrup,1dlx_c_iq57_a.cnf,20,1054.13,4483876,58718642182,0,0
syrup,20180321_140823961_p_cnf_320_1120.cnf,10,11094,141262979,6708256466,0,0
syrup,20180321_140824282_p_cnf_320_1120.cnf,10,4710,74590664,3593724879,0,0
syrup,20180321_140826713_p_cnf_320_1120.cnf,10,687.79,16378271,808959339,0,0
syrup,20180321_140827428_p_cnf_320_1120.cnf,10,5102,77441034,3733583988,0,0
syrup,20180321_140833987_p_cnf_320_1120.cnf,10,5198,75745920,3647066067,0,0
syrup,20180322_164223076_p_cnf_320_1120.cnf,10,11038,143194707,6815532141,0,0
syrup,20180322_164224543_p_cnf_320_1120.cnf,10,14240,165497261,7835679490,0,0
syrup,20180322_164238439_p_cnf_320_1120.cnf,10,735.38,17543649,863761374,0,0
syrup,20180322_164241329_p_cnf_320_1120.cnf,10,1140.55,27990099,1366021219,0,0
syrup,20180322_164245263_p_cnf_320_1120.cnf,10,6733,87407248,4215409899,0,0
syrup,20180326_095801070_p_cnf_320_1120.cnf,10,1173.32,25420230,1249323608,0,0
syrup,20180326_095804286_p_cnf_320_1120.cnf,10,9422,129707662,6150733076,0,0
syrup,20180326_095804936_p_cnf_320_1120.cnf,10,4378,71368208,3420386464,0,0
syrup,6-3-8.cnf,10,534.75,9725789,2980989815,0,0
syrup,9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf,20,224.89,6445806,7124421748,0,0
syrup,9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,20,1763.53,17465129,69291411232,0,0
syrup,9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,20,2646.37,21709566,105204733032,0,0
syrup,a_rphp035_05.cnf,20,267.18,28045276,904783273,0,0
syrup,a_rphp045_05.cnf,20,1477.95,95871230,3925946697,0,0
syrup,a_rphp055_04.cnf,20,103.19,7095399,297454811,0,0
syrup,a_rphp056_05.cnf,20,7270,289421987,14753622489,0,0
syrup,a_rphp065_04.cnf,20,145,12824805,625024107,0,0
syrup,a_rphp085_04.cnf,20,471.05,37402264,2289285084,0,0
syrup,a_rphp098_04.cnf,20,878.73,66918590,4711667285,0,0
syrup,ablmulub16x4o.cnf,20,319.71,11909312,3328795204,0,0
syrup,ablmulub2x32o.cnf,20,2009.89,52559167,10001483458,0,0
syrup,ablmulub8x16o.cnf,20,3148.12,71202148,27994844192,0,0
syrup,ACG-20-10p0.cnf,20,486.8,1587401,14920010410,0,0
syrup,ACG-20-5p1.cnf,10,148.66,558235,3928118481,0,0
syrup,ad-A-3-7-17.cnf,20,10536,80555600,184847010602,0,0
syrup,add_01_1000_4.smt2-cvc4.cnf,20,12.42,495882,252655824,0,0
syrup,ae_rphp035_05.cnf,20,326.67,53183342,1834464540,0,0
syrup,ae_rphp045_05.cnf,20,1540.68,161755971,7294812475,0,0
syrup,ae_rphp055_04.cnf,20,123.92,9698577,433010279,0,0
syrup,ae_rphp056_05.cnf,20,4670,395256804,22997380399,0,0
syrup,ae_rphp075_04.cnf,20,414.04,33670992,1946895231,0,0
syrup,ae_rphp095_04.cnf,20,1279.02,115984396,8804566684,0,0
syrup,aes_32_3_keyfind_2.cnf,10,3269.78,71793754,4636733516,0,0
syrup,ak016modbtsimpbisc.cnf,20,904.41,35992665,4616601846,0,0
syrup,ak032diagodiagoisc.cnf,20,258.38,18429139,3469588323,0,0
syrup,ak032modbtmodbtisc.cnf,20,7585,179613365,43497562395,0,0
syrup,ak032modbtsimpbisc.cnf,20,11748,260961520,60227265526,0,0
syrup,ak064diagodiagoisc.cnf,20,1235.01,43850424,18989770784,0,0
syrup,ak064modasbg2asisc.cnf,10,231.51,12934882,5177098065,0,0
syrup,ak064modbtmodbtisc.cnf,20,13015,290681789,114876528984,0,0
syrup,ak064paralparalisc.cnf,20,622.64,14833239,10733618533,0,0
syrup,ak128boothbg2btisc.cnf,10,1282.17,19799659,30520585971,0,0
syrup,ak128modasbg2asisc.cnf,10,44.35,449875,426214877,0,0
syrup,ak128modbtbg2msisc.cnf,10,3542.51,76266448,71111332172,0,0
syrup,ak128paralparalisc.cnf,20,4813,55633182,82680106986,0,0
syrup,ak128simpbbg2msisc.cnf,10,5089,106599900,95589476763,0,0
syrup,apn-sbox6-cut3-helpbox28.cnf,10,882.01,30020690,17554349554,0,0
syrup,apn-sbox6-cut3-helpbox29.cnf,10,1695.9,53603521,29408195720,0,0
syrup,apn-sbox6-cut3-helpbox30.cnf,10,761.4,28137344,13940491930,0,0
syrup,apn-sbox6-cut3-helpbox31.cnf,10,204.74,9151026,4039130785,0,0
syrup,apn-sbox6-cut4-helpbox26.cnf,10,11094,273172373,203524818355,0,0
syrup,apn-sbox6-cut4-helpbox28.cnf,10,6375,173376903,98597024688,0,0
syrup,apn-sbox6-cut4-helpbox29.cnf,10,361.13,16484910,8448678598,0,0
syrup,apn-sbox6-cut4-helpbox30.cnf,10,56.01,2717108,1069199355,0,0
syrup,apn-sbox6-cut4-helpbox31.cnf,10,50.01,2612269,921264728,0,0
syrup,apn-sbox6-cut5-helpbox26.cnf,10,13611,330231496,165411010729,0,0
syrup,apn-sbox6-cut5-helpbox28.cnf,10,7424,209628247,96114046887,0,0
syrup,apn-sbox6-cut5-helpbox29.cnf,10,165.69,7985340,3116294975,0,0
syrup,apn-sbox6-cut5-helpbox30.cnf,10,244.5,11723353,4626297458,0,0
syrup,AProVE07-25.cnf,20,3655,109340774,30140021519,0,0
syrup,AProVE11-06.cnf,20,1212.16,10767960,37963618954,0,0
syrup,arcfour_initialPermutation_6_14.cnf,20,377.27,323803,10235245359,0,0
syrup,assoc_mult_err_3.c.cnf,20,41.22,1408653,842079571,0,0
syrup,avg_true-unreach-call.i.cnf,20,267.64,26145134,4633748798,0,0
syrup,barman-pfile06-022.sas.ex.7.cnf,20,5716,9167,11029833,0,0
syrup,barman-pfile07-027.sas.cr.37.cnf,20,73.15,540196,1764619580,0,0
syrup,barman-pfile08-030.sas.cr.27.cnf,20,49.73,227473,680274597,0,0
syrup,barman-pfile09-036.sas.cr.33.cnf,20,82.5,324263,1247280223,0,0
syrup,barman-pfile10-038.sas.cr.25.cnf,20,64.55,205641,720570194,0,0
syrup,barman-pfile10-040.sas.cr.17.cnf,20,36.59,48599,173961635,0,0
syrup,barman-pfile10-040.sas.cr.21.cnf,20,51.54,120784,417929083,0,0
syrup,bibd-16-80-15-3-2_glb.cnf,10,30.1,196676,117449676,0,0
syrup,bibd-19-57-9-3-1_glb.cnf,10,106.23,5406062,2102716608,0,0
syrup,bibd-8-70-35-4-15_glb.cnf,10,57.94,4954168,982052847,0,0
syrup,by-X-2-7-100.cnf,20,376.2,1715058,6177312785,0,0
syrup,C168_FW_UT_518.cnf,10,0.17,0,47828,0,0
syrup,C3-2-31.cnf,10,166.52,1889867,76111766,0,0
syrup,Cake_8_16.cnf,10,6436,195928405,44476703698,0,0
syrup,cannonball-opt-y.rules.4-10.cnf,20,7794,93996768,133673242034,0,0
syrup,cms-scheel-md4-families-r24-c4-p4-9-13-18.cnf,10,9886,446756650,20355549110,0,0
syrup,cms-scheel-md4-families-r24-c4-p6-13-17-19.cnf,10,294.98,30823427,1617535801,0,0
syrup,cms-scheel-md4-families-r24-c5-p0-5-11-13-18.cnf,10,7330,371654770,16169281072,0,0
syrup,cms-scheel-md4-families-r24-c5-p0-7-10-15-19.cnf,10,3.18,12747,2963569,0,0
syrup,cms-scheel-md4-families-r24-c5-p1-5-10-12-18.cnf,20,222.37,24245098,1374721708,0,0
syrup,cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf,10,3312.55,212445285,13508008730,0,0
syrup,cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf,20,44.82,3995543,328896663,0,0
syrup,cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf,10,4494,246260903,15039435746,0,0
syrup,cms-scheel-md4-families-r24-c6-p0-5-10-11-17-18.cnf,20,197.59,22523131,1205325730,0,0
syrup,cms-scheel-md4-families-r24-c6-p1-9-13-16-18-19.cnf,10,1995.93,125324389,10655171008,0,0
syrup,cms-scheel-md4-families-r24-c6-p2-4-9-16-17-19.cnf,20,12.86,591437,80811716,0,0
syrup,cms-scheel-md4-families-r24-c8-p2-3-4-5-7-12-16-19.cnf,10,37.71,3230224,313023703,0,0
syrup,cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19.cnf,10,200.79,11256094,2787679594,0,0
syrup,cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf,10,87.04,8642090,1000625227,0,0
syrup,cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf,10,4199,256946630,14269432849,0,0
syrup,cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf,20,8.62,292579,52988125,0,0
